Unnamed: 0,firstname,count,taux_sm,taux_ab,taux_b,taux_tb,taux_fel,Traditionnel,Moderne,Inventé,Européen,Musulman,Africain,Asiatique
19980,PASCAL,4,0.25,0.0,0.0,0.25,0.5,1,0,0,0,0,0,0
19981,PASCAL-LOUIS,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19982,PASCAL-TANZEYI,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19983,PASCALINE,3,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
19984,PASCUAL,1,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0
19985,PASDELOU,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
19986,PASDELOUP,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19987,PASERI,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
19988,PASQUALE,4,0.0,0.5,0.0,0.5,0.0,0,0,0,1,0,0,0
19989,PASQUALI,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
19990,PASQUER,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19991,PASQUIER,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
19992,PASSARD,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
19993,PASSEMAN,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
19994,PASSO,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
19995,PASSOT,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19996,PAST,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19997,PASTOL,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19998,PASTUREL,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
19999,PATARD,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20000,PATCHEAPIN,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20001,PATCHÉ,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20002,PATER,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20003,PATERSON,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20004,PATIENCE,2,0.0,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0
20005,PATIER,2,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0
20006,PATIN,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20007,PATINEC,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20008,PATINO,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0,0,0
20009,PATLLARI,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20010,PATRICE,3,0.333333333333333,0.0,0.666666666666667,0.0,0.0,1,0,0,0,0,0,0
20011,PATRICIA,8,0.5,0.25,0.25,0.0,0.0,1,0,0,0,0,0,0
20012,PATRICK,10,0.4,0.0,0.4,0.1,0.1,1,0,0,0,0,0,0
20013,PATRICK-ALEXANDER,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20014,PATRINA,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20015,PATRINOS,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20016,PATRIS,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0
20017,PATRISIA,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
20018,PATROS,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20019,PATRY,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20020,PATRYK,1,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
20021,PATTI,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
20022,PATTON,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20023,PATTY,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0
20024,PATURIEN,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20025,PATXI,6,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.0,0,0,0,1,0,0,0
20026,PATZOLD,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20027,PAUCHET,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20028,PAUL,914,0.113785557986871,0.189277899343545,0.286652078774617,0.269146608315098,0.141137855579869,1,0,0,0,0,0,0
20029,PAUL-ADRIEN,1,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
20030,PAUL-ALBERT,1,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
20031,PAUL-ALEXIS,1,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
20032,PAUL-ANDRE,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20033,PAUL-ANDRÉA,1,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
20034,PAUL-ANTOINE,5,0.0,0.0,0.2,0.6,0.2,1,0,0,0,0,0,0
20035,PAUL-ARTHUR,3,0.0,0.333333333333333,0.666666666666667,0.0,0.0,1,0,0,0,0,0,0
20036,PAUL-CÔME,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20037,PAUL-EDERN,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20038,PAUL-EDOUARD,1,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0
20039,PAUL-ELIE,2,0.0,0.0,0.5,0.5,0.0,1,0,0,0,0,0,0
20040,PAUL-ELOI,1,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
20041,PAUL-EMILE,9,0.0,0.0,0.333333333333333,0.555555555555556,0.111111111111111,1,0,0,0,0,0,0
20042,PAUL-EMMANUEL,1,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0
20043,PAUL-ERWANN,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20044,PAUL-ETIENNE,2,0.0,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0
20045,PAUL-FÉLIX,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20046,PAUL-GABRIEL,2,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
20047,PAUL-HECTOR,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20048,PAUL-HENRI,3,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0
20049,PAUL-HUGO,1,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
20050,PAUL-IRÉNÉE,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20051,PAUL-JO,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20052,PAUL-LOUIS,5,0.0,0.2,0.4,0.2,0.2,1,0,0,0,0,0,0
20053,PAUL-MARIE,1,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0
20054,PAUL-MARTIN,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20055,PAUL-MATHIEU,1,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0
20056,PAUL-OMKAR,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20057,PAUL-PATRIC,2,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20058,PAUL-VINCENT,2,0.0,0.0,0.0,0.5,0.5,1,0,0,0,0,0,0
20059,PAULA,17,0.0,0.0588235294117647,0.529411764705882,0.176470588235294,0.235294117647059,0,0,0,1,0,0,0
20060,PAULDINE,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20061,PAULE,1,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
20062,PAULET,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0
20063,PAULETTE,3,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0
20064,PAULIANA,2,0.5,0.0,0.5,0.0,0.0,0,0,1,0,0,0,0
20065,PAULIANO,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20066,PAULIEN,2,0.5,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0
20067,PAULIN,32,0.03125,0.15625,0.28125,0.40625,0.125,1,0,0,0,0,0,0
20068,PAULINA,2,0.0,0.0,0.5,0.5,0.0,0,0,0,1,0,0,0
20069,PAULINE,567,0.0934744268077601,0.165784832451499,0.264550264550265,0.243386243386243,0.232804232804233,1,0,0,0,0,0,0
20070,PAULINNE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20071,PAULO,3,0.0,0.333333333333333,0.666666666666667,0.0,0.0,0,0,0,1,0,0,0
20072,PAULU-SANTU,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20073,PAULUS,3,0.333333333333333,0.0,0.666666666666667,0.0,0.0,0,0,1,0,0,0,0
20074,PAULUSI,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20075,PAULY,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0
20076,PAUMGARDHEN,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20077,PAUMIER,2,0.5,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0
20078,PAUTHIER,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20079,PAUTRE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20080,PAUTY,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20081,PAUVERT,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20082,PAVADY,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20083,PAVAGEAU,2,0.0,0.5,0.5,0.0,0.0,0,0,0,0,0,0,0
20084,PAVAILLI,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20085,PAVANETTO,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20086,PAVEL,7,0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,1,0,0,0
20087,PAVY,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20088,PAWEL,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0
20089,PAWLAK,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20090,PAY,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20091,PAYET,11,0.0909090909090909,0.454545454545455,0.0909090909090909,0.272727272727273,0.0909090909090909,0,0,0,0,0,0,0
20092,PAYRAUD,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20093,PAÔL,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20094,PAÖLINA,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20095,PE,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20096,PEARL,2,0.0,0.5,0.0,0.5,0.0,0,0,0,1,0,0,0
20097,PECARRERE,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20098,PECHAMANDA,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20099,PECHON,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20100,PECORA,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20101,PECQUEUR,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20102,PEDINIELLI,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20103,PEDREIRA,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20104,PEDRO,7,0.285714285714286,0.571428571428571,0.142857142857143,0.0,0.0,0,0,0,1,0,0,0
20105,PEDRON,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20106,PEDROSA,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20107,PEGGY,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0
20108,PEGLION,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20109,PEIGNE,2,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20110,PEIGNEGUY,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20111,PEINDA,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0
20112,PEINTRE,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20113,PEIO,5,0.2,0.4,0.0,0.2,0.2,0,0,0,1,0,0,0
20114,PEIRANO,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20115,PEIXOTO,4,0.5,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0
20116,PELHATE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20117,PELIN,2,0.5,0.0,0.0,0.5,0.0,0,0,0,0,1,0,0
20118,PELINQ,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20119,PELLE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20120,PELLEGRIN,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20121,PELLERIN,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20122,PELLESTOR,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20123,PELLET,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20124,PELLETIER,2,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0
20125,PELLICCIA,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20126,PELLICER,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20127,PELLIER,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20128,PELLIET,2,0.0,0.5,0.5,0.0,0.0,0,0,0,0,0,0,0
20129,PELLINOR,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20130,PELLIZZONI,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20131,PELLOIS,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20132,PELTIER,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20133,PELTRIAUX,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20134,PEM-NAVECK,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20135,PEMA,2,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1
20136,PEN,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20137,PENA,4,0.25,0.25,0.25,0.25,0.0,0,0,0,1,0,0,0
20138,PENAULT,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20139,PENDA,3,0.333333333333333,0.0,0.666666666666667,0.0,0.0,0,0,0,0,0,1,0
20140,PENDOLA,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20141,PENDÉZEC,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20142,PENEAU,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20143,PENEL,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20144,PENELA,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20145,PENELOPE,11,0.0,0.181818181818182,0.272727272727273,0.0909090909090909,0.454545454545455,1,0,0,0,0,0,0
20146,PENGAM,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20147,PENICHON,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20148,PENIEL,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
20149,PENIN,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20150,PENISSON,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20151,PENNACCHIO,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20152,PENNAMEN,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20153,PENVEN,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20154,PENVERN,2,0.0,0.0,0.5,0.5,0.0,0,0,0,0,0,0,0
20155,PEPIN,1,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
20156,PEQUENO,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20157,PERALDI,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20158,PERALES,2,0.0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,0
20159,PERALS,2,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20160,PERBELLINI,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20161,PERCEAU,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20162,PERCEVAL,1,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
20163,PERDRIAU,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20164,PEREA,2,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20165,PERECT,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20166,PEREG,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20167,PEREI,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20168,PEREIRA,45,0.311111111111111,0.311111111111111,0.177777777777778,0.155555555555556,0.0444444444444444,0,0,0,0,0,0,0
20169,PERELLI,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20170,PERERA,2,0.0,0.0,0.5,0.5,0.0,0,0,0,0,0,0,0
20171,PERES,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20172,PERETTI,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20173,PEREY,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20174,PEREZ,11,0.363636363636364,0.181818181818182,0.181818181818182,0.0,0.272727272727273,0,0,0,0,0,0,0
20175,PERGÈS,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20176,PERICHON,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20177,PERICONE,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20178,PERIE,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20179,PERIER,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20180,PERIG,1,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
20181,PERILLAT,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20182,PERINE,2,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
20183,PERISSE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20184,PERLA,11,0.0,0.0909090909090909,0.181818181818182,0.545454545454545,0.181818181818182,0,0,0,1,0,0,0
20185,PERLE,21,0.238095238095238,0.19047619047619,0.142857142857143,0.380952380952381,0.0476190476190476,1,0,0,0,0,0,0
20186,PERLE-AIMÉE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20187,PERNELLE,5,0.2,0.0,0.4,0.0,0.4,1,0,0,0,0,0,0
20188,PERNETTE,1,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
20189,PERNILLE,2,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0
20190,PERON,5,0.2,0.6,0.0,0.0,0.2,0,0,0,0,0,0,0
20191,PEROS,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20192,PEROT,3,0.0,0.333333333333333,0.0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0
20193,PERRAUD,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20194,PERRE,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20195,PERREUX,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20196,PERRIER,3,0.333333333333333,0.0,0.333333333333333,0.0,0.333333333333333,0,0,0,0,0,0,0
20197,PERRIERE,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20198,PERRIES,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20199,PERRIGAULT,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20200,PERRIN,10,0.0,0.0,0.6,0.2,0.2,0,0,1,0,0,0,0
20201,PERRINE,94,0.127659574468085,0.127659574468085,0.319148936170213,0.191489361702128,0.234042553191489,1,0,0,0,0,0,0
20202,PERRION,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20203,PERROD,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20204,PERROIS,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20205,PERROQUIN,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20206,PERROT,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20207,PERROUTY,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20208,PERRY,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0
20209,PERS,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20210,PERSON,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20211,PERSONNE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20212,PERSSON,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20213,PERTUIS,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20214,PERUCHON,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20215,PERVEUX,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20216,PESENTI,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20217,PESSEY,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20218,PESSIA,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20219,PESSOA,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20220,PESSY,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20221,PESTEL,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20222,PETAR,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
20223,PETCHY,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20224,PETER,8,0.125,0.125,0.5,0.25,0.0,1,0,0,0,0,0,0
20225,PETER-JOHN,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20226,PETERS,2,0.0,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0
20227,PETEVO,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20228,PETIAYE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20229,PETINIOT,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20230,PETIT,12,0.0,0.25,0.416666666666667,0.0833333333333333,0.25,0,0,0,1,0,0,0
20231,PETITDEMANGE,2,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20232,PETITJEAN,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20233,PETR'ANTÒ,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20234,PETRA,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0
20235,PETREMONT,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20236,PETREQUIN,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20237,PETRONELA,1,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0
20238,PETRU-GHJUVANNU,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20239,PETRU-PAULU,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
20240,PETRU-SANTU,4,0.0,0.25,0.0,0.75,0.0,0,0,1,0,0,0,0
20241,PETTE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20242,PEUCH,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20243,PEUCHOT,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20244,PEULVEY,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20245,PEVERELLY,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20246,PEYO,6,0.0,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0,0,0,1,0,0,0
20247,PEYRAUD,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20248,PEYRES,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20249,PEYROU,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20250,PEYRÉ,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20251,PEYSERRE,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
20252,PEYTEN,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20253,PEYTON,4,0.25,0.25,0.5,0.0,0.0,0,0,0,1,0,0,0
20254,PEYTONE,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
20255,PEZIER,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20256,PEÏO,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0
20257,PFIRSCH,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20258,PHALIDA,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20259,PHAM,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
20260,PHANZU,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20261,PHAREL,5,0.2,0.8,0.0,0.0,0.0,0,0,1,0,0,0,0
20262,PHARELL,9,0.0,0.777777777777778,0.222222222222222,0.0,0.0,0,0,1,0,0,0,0
20263,PHARELL-DJADEN,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
20264,PHARREL,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
20265,PHAT,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1
20266,PHAULLY,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20267,PHEBEE,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
20268,PHELIPY,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
20269,PHERSON,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20270,PHEULPIN,2,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20271,PHEÏZA,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20272,PHIBEDIAS,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20273,PHIBIE,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
